id,name,address,grade,tnp,twp,tt,nf,fo,mo,fq,mq,arr,attendance %,ias,fee_late,teacher_rating,previous_visits,assignment,assignment_due_date,assignment_submitted,summary_self_check_in,ge,email,phone
1065,Shrinkhala Rai,Kathmandu,10,17,34,0.59,6,Retired,Housewife,12,12,N,96.48,95,"Paid,Paid,Paid",3,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 18:59:59,04/03/2023 05:59:59,29/03/2023 11:59:59,19/04/2023 17:59:59","Everything is great, especially since happy, and Physics is really interesting.",M,shrinkhala.rai1065@school.edu,555-2065
1442,Sandeep Raut,Hetauda,11,18,12,1.64,14,Business,Retired,PG,PG,N,77.22,2,"Paid,Overdue,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","12/02/2023 22:59:59,06/03/2023 08:59:59,03/04/2023 08:59:59,24/04/2023 12:59:59",I'm feeling anxious because Biology is hard to keep up with.,F,sandeep.raut1442@school.edu,555-2442
1341,Swastima Rai,Birgunj,12,82,57,0.47,2,Service,Housewife,UM,Degree,Y,64.62,38,"Paid,Paid,Overdue",4,5,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","20/02/2023 17:59:59,23/03/2023 04:59:59,05/04/2023 10:59:59,25/04/2023 11:59:59","Lately, I've been exhausted because Biology is confusing for me.",M,swastima.rai1341@school.edu,555-2341
1216,Anmol Baniya,Janakpur,11,24,45,1.5,14,Other,Housewife,UM,IL,N,74.01,20,"Paid,Paid,Paid",3,3,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","16/02/2023 09:59:59,07/03/2023 13:59:59,03/04/2023 13:59:59,21/04/2023 11:59:59","Lately, I've been stressed because English is taking up all my energy.",M,anmol.baniya1216@school.edu,555-2216
1014,Sushma Lamichhane,Birgunj,12,3,50,1.9,19,Business,Housewife,12,PG,N,96.57,20,"Paid,Overdue,Paid",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 08:59:59,09/03/2023 08:59:59,29/03/2023 00:59:59,18/04/2023 01:59:59","To be fair, I'm worried because Chemistry is stressing me out.",F,sushma.lamichhane1014@school.edu,555-2014
1495,Arpan Adhikari,Biratnagar,12,94,69,1.91,12,Retired,Housewife,12,Degree,Y,47.61,35,"Paid,Paid,Overdue",4,8,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","28/02/2023 05:59:59,22/03/2023 09:59:59,09/04/2023 00:59:59,28/04/2023 13:59:59",I'm feeling distracted because Mathematics is hard to keep up with.,F,arpan.adhikari1495@school.edu,555-2495
1076,Anmol Raut,Birgunj,11,2,15,0.39,15,Farmer,Retired,UM,PG,N,92.17,47,"Paid,Paid,Paid",4,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 03:59:59,12/03/2023 02:59:59,30/03/2023 18:59:59,24/04/2023 00:59:59","Things are fine, and Physics is following the plan.",F,anmol.raut1076@school.edu,555-2076
1374,Anmol Adhikari,Dhangadhi,10,76,55,0.68,11,Service,Business,Degree,10,Y,50.4,18,"Paid,Overdue,Paid",3,8,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","28/02/2023 17:59:59,19/03/2023 04:59:59,13/04/2023 11:59:59,28/04/2023 18:59:59","Currently, I'm isolated because Physics is causing me some anxiety.",M,anmol.adhikari1374@school.edu,555-2374
1005,Saugat KC,Ghorahi,10,68,28,0.44,15,Retired,Housewife,UM,PG,Y,68.77,77,"Paid,Overdue,Paid",4,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 18:59:59,04/03/2023 10:59:59,02/04/2023 08:59:59,18/04/2023 22:59:59","Honestly, I'm tense because Mathematics is confusing for me.",F,saugat.kc1005@school.edu,555-2005
1084,Sushma Khadka,Birgunj,11,3,91,0.71,6,Retired,Service,12,UM,N,99.11,84,"Paid,Paid,Paid",4,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","15/02/2023 20:59:59,09/03/2023 20:59:59,30/03/2023 07:59:59,24/04/2023 14:59:59","Mostly a bit tired, and Biology is taking standard effort.",F,sushma.khadka1084@school.edu,555-2084
1420,Keki Lamichhane,Dhangadhi,10,95,86,1.24,7,Retired,Business,Degree,10,N,90.88,90,"Overdue,Paid,Paid",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 07:59:59,07/03/2023 15:59:59,01/04/2023 00:59:59,20/04/2023 09:59:59","Everything is great, especially since great, and Chemistry is going well.",M,keki.lamichhane1420@school.edu,555-2420
1352,Barsha Pathak,Dhangadhi,10,87,62,0.15,12,Retired,Business,10,PG,Y,65.14,2,"Overdue,Paid,Overdue",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 06:59:59,04/03/2023 05:59:59,31/03/2023 11:59:59,16/04/2023 23:59:59","To be fair, I'm unmotivated because Chemistry is taking up all my energy.",M,barsha.pathak1352@school.edu,555-2352
1372,Swastima Magar,Butwal,10,100,84,1.12,6,Service,Retired,UM,Degree,N,92.37,84,"Paid,Paid,Paid",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 22:59:59,10/03/2023 22:59:59,01/04/2023 15:59:59,21/04/2023 17:59:59","I'm feeling normal, and Mathematics is following the plan.",F,swastima.magar1372@school.edu,555-2372
1337,Swastima Baniya,Birgunj,10,89,91,1.45,15,Service,Service,12,UM,Y,66.81,69,"Overdue,Paid,Paid",4,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 05:59:59,06/03/2023 22:59:59,01/04/2023 09:59:59,16/04/2023 14:59:59",I'm feeling exhausted because Chemistry is too much right now.,M,swastima.baniya1337@school.edu,555-2337
1245,Dayahang Hamal,Biratnagar,10,27,91,1.2,10,Other,Service,PG,Degree,N,90.47,72,"Paid,Paid,Paid",3,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 20:59:59,07/03/2023 17:59:59,01/04/2023 13:59:59,15/04/2023 17:59:59","Things are neutral, and Physics is taking standard effort.",M,dayahang.hamal1245@school.edu,555-2245
1336,Rekha Karki,Itahari,12,75,84,1.97,2,Other,Service,UM,IL,Y,68.11,35,"Overdue,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","12/02/2023 02:59:59,08/03/2023 11:59:59,28/03/2023 00:59:59,23/04/2023 12:59:59","Honestly, I'm stressed because Chemistry is where I'm struggling the most.",F,rekha.karki1336@school.edu,555-2336
1404,Rekha Baniya,Dharan,10,91,86,0.15,6,Other,Housewife,PG,Degree,N,97.35,93,"Paid,Paid,Overdue",5,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 03:59:59,09/03/2023 20:59:59,31/03/2023 15:59:59,16/04/2023 23:59:59","Currently passionate, and Physics is manageable.",F,rekha.baniya1404@school.edu,555-2404
1209,Saugat Khadka,Dharan,9,2,29,1.33,9,Other,Service,UM,PG,N,63.03,98,"Overdue,Paid,Overdue",1,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","12/02/2023 23:59:59,12/03/2023 18:59:59,26/03/2023 11:59:59,21/04/2023 13:59:59","Currently, I'm distracted because English is taking up all my energy.",F,saugat.khadka1209@school.edu,555-2209
1321,Rajesh Tamang,Dharan,9,12,79,1.32,8,Retired,Retired,UM,10,N,60.63,91,"Paid,Paid,Overdue",3,4,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","11/02/2023 06:59:59,11/03/2023 12:59:59,30/03/2023 23:59:59,21/04/2023 17:59:59",I'm feeling overwhelmed because Physics is stressing me out.,F,rajesh.tamang1321@school.edu,555-2321
1309,Bipin Raut,Hetauda,11,88,51,0.6,6,Service,Housewife,UM,12,Y,55.83,44,"Paid,Paid,Paid",3,9,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","28/02/2023 02:59:59,21/03/2023 13:59:59,15/04/2023 15:59:59,30/04/2023 14:59:59","Honestly, I'm worried because Physics is hard to keep up with.",F,bipin.raut1309@school.edu,555-2309
1488,Paras Basnet,Janakpur,11,81,86,0.1,19,Retired,Others,IL,IL,N,91.8,83,"Paid,Paid,Paid",2,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 20:59:59,09/03/2023 14:59:59,31/03/2023 20:59:59,21/04/2023 21:59:59","It's a fine, and Biology is staying the same.",F,paras.basnet1488@school.edu,555-2488
1473,Aayush Baniya,Dhangadhi,10,65,10,1.67,3,Other,Business,10,UM,N,78.75,94,"Paid,Paid,Paid",3,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 05:59:59,04/03/2023 21:59:59,31/03/2023 10:59:59,20/04/2023 01:59:59","Currently motivated, and Physics is manageable.",F,aayush.baniya1473@school.edu,555-2473
1239,Saugat Lamichhane,Lalitpur,9,85,81,1.55,14,Retired,Housewife,10,IL,N,88.35,91,"Paid,Paid,Paid",1,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","11/02/2023 09:59:59,10/03/2023 21:59:59,01/04/2023 17:59:59,21/04/2023 14:59:59","Feeling calm, and Nepali is my favorite part of the week.",M,saugat.lamichhane1239@school.edu,555-2239
1212,Rajesh Baniya,Birgunj,10,33,86,0.71,15,Retired,Business,10,Degree,Y,71.88,10,"Paid,Paid,Paid",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 16:59:59,06/03/2023 15:59:59,29/03/2023 11:59:59,17/04/2023 00:59:59","To be fair, I'm confused because Physics is hard to keep up with.",M,rajesh.baniya1212@school.edu,555-2212
1056,Shilpa Adhikari,Dhangadhi,11,82,88,1.84,10,Farmer,Retired,IL,10,N,87.76,83,"Paid,Paid,Paid",5,3,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 16:59:59,12/03/2023 02:59:59,30/03/2023 19:59:59,26/04/2023 04:59:59","I'm feeling doing as usual, and Physics is just another task.",F,shilpa.adhikari1056@school.edu,555-2056
1048,Nischal Karki,Janakpur,9,86,91,0.45,10,Service,Business,12,PG,N,90.78,86,"Paid,Paid,Paid",5,3,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 13:59:59,12/03/2023 21:59:59,28/03/2023 04:59:59,16/04/2023 18:59:59","I'm confident, and Nepali is better than I thought.",F,nischal.karki1048@school.edu,555-2048
1462,Sushma Pathak,Bharatpur,9,92,7,0.48,8,Retired,Retired,UM,PG,N,67.93,24,"Overdue,Paid,Overdue",4,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 06:59:59,14/03/2023 13:59:59,31/03/2023 17:59:59,20/04/2023 06:59:59","Honestly, I'm very tired because Physics is confusing for me.",M,sushma.pathak1462@school.edu,555-2462
1236,Priyanka Tamang,Ghorahi,12,96,89,1.72,17,Farmer,Others,UM,12,N,85.47,86,"Paid,Paid,Paid",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","16/02/2023 06:59:59,13/03/2023 12:59:59,28/03/2023 21:59:59,21/04/2023 18:59:59","I feel confident, and Physics is going well.",M,priyanka.tamang1236@school.edu,555-2236
1385,Aayush Paudel,Pokhara,9,78,71,0.93,2,Retired,Business,10,PG,Y,76.12,95,"Paid,Overdue,Overdue",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 14:59:59,12/03/2023 14:59:59,27/03/2023 22:59:59,15/04/2023 12:59:59","Lately, I've been lonely because English is causing me some anxiety.",M,aayush.paudel1385@school.edu,555-2385
1023,Swastima Raut,Biratnagar,11,100,86,0.47,18,Service,Housewife,10,10,N,96.7,93,"Paid,Paid,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 14:59:59,07/03/2023 02:59:59,01/04/2023 15:59:59,24/04/2023 04:59:59","I feel determined, and Biology is going well.",M,swastima.raut1023@school.edu,555-2023
1275,Keki Magar,Janakpur,12,19,46,0.1,2,Business,Housewife,PG,Degree,Y,68.81,44,"Paid,Paid,Paid",4,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 03:59:59,08/03/2023 01:59:59,01/04/2023 05:59:59,17/04/2023 07:59:59","Honestly, I'm distracted because Chemistry is hard to keep up with.",F,keki.magar1275@school.edu,555-2275
1428,Bipin Baniya,Hetauda,12,88,92,1.07,8,Service,Housewife,IL,10,N,86.71,80,"Paid,Paid,Paid",4,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 14:59:59,08/03/2023 19:59:59,30/03/2023 08:59:59,23/04/2023 15:59:59","Things are balanced, and Physics is taking standard effort.",M,bipin.baniya1428@school.edu,555-2428
1004,Dayahang Gurung,Janakpur,12,99,96,1.0,14,Other,Business,UM,IL,N,98.95,95,"Paid,Paid,Paid",2,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 08:59:59,07/03/2023 08:59:59,01/04/2023 17:59:59,22/04/2023 14:59:59","Everything is great, especially since resilient, and Physics is my favorite part of the week.",F,dayahang.gurung1004@school.edu,555-2004
1298,Barsha Malla,Pokhara,9,96,94,1.52,13,Service,Retired,12,UM,N,94.65,90,"Overdue,Paid,Paid",2,2,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 10:59:59,09/03/2023 11:59:59,29/03/2023 04:59:59,15/04/2023 05:59:59","Feeling proud, and Biology is really interesting.",M,barsha.malla1298@school.edu,555-2298
1228,Bipin KC,Bharatpur,12,92,100,0.41,11,Business,Others,Degree,UM,N,96.26,80,"Paid,Paid,Paid",3,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 19:59:59,09/03/2023 15:59:59,31/03/2023 10:59:59,19/04/2023 13:59:59","Things are fine, and Mathematics is staying the same.",M,bipin.kc1228@school.edu,555-2228
1082,Keki Basnet,Dhangadhi,9,20,12,0.78,8,Retired,Housewife,Degree,12,N,87.3,6,"Overdue,Paid,Overdue",4,1,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 09:59:59,13/03/2023 07:59:59,30/03/2023 14:59:59,15/04/2023 19:59:59","Currently, I'm distracted because Physics is confusing for me.",F,keki.basnet1082@school.edu,555-2082
1259,Anmol Rai,Biratnagar,10,39,47,0.65,3,Retired,Others,12,Degree,Y,76.54,91,"Overdue,Overdue,Paid",2,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","18/02/2023 01:59:59,06/03/2023 03:59:59,29/03/2023 03:59:59,16/04/2023 17:59:59","Honestly, I'm lonely because Physics is too much right now.",F,anmol.rai1259@school.edu,555-2259
1434,Saugat KC,Pokhara,9,92,62,0.17,12,Service,Others,IL,IL,Y,60.72,18,"Overdue,Paid,Overdue",4,10,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","28/02/2023 19:59:59,20/03/2023 04:59:59,10/04/2023 01:59:59,23/04/2023 08:59:59",I'm feeling disinterested because Nepali is taking up all my energy.,F,saugat.kc1434@school.edu,555-2434
1198,Namrata Raut,Butwal,10,59,13,1.51,8,Business,Business,10,Degree,N,62.51,94,"Paid,Paid,Paid",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 07:59:59,06/03/2023 17:59:59,27/03/2023 12:59:59,17/04/2023 06:59:59","Currently, I'm disinterested because Physics is causing me some anxiety.",F,namrata.raut1198@school.edu,555-2198
1289,Arpan Paudel,Lalitpur,10,46,89,1.94,15,Other,Business,PG,PG,Y,85.11,5,"Paid,Paid,Overdue",5,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 01:59:59,09/03/2023 04:59:59,28/03/2023 12:59:59,20/04/2023 09:59:59","Honestly, I'm overwhelmed because Physics is where I'm struggling the most.",F,arpan.paudel1289@school.edu,555-2289
1129,Namrata Gurung,Dharan,11,38,41,0.41,15,Other,Business,10,12,N,90.92,77,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","13/02/2023 21:59:59,09/03/2023 09:59:59,31/03/2023 23:59:59,22/04/2023 11:59:59","Things are steady, and Physics is taking standard effort.",M,namrata.gurung1129@school.edu,555-2129
1151,Shilpa Karki,Dhangadhi,11,89,51,1.92,18,Business,Retired,UM,UM,Y,60.33,18,"Paid,Overdue,Paid",2,10,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","19/02/2023 08:59:59,19/03/2023 20:59:59,11/04/2023 12:59:59,29/04/2023 02:59:59","Honestly, I'm disinterested because Biology is causing me some anxiety.",F,shilpa.karki1151@school.edu,555-2151
1266,Aayush Shah,Birgunj,12,12,7,1.04,14,Service,Service,10,PG,N,69.11,51,"Paid,Paid,Paid",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","15/02/2023 08:59:59,12/03/2023 21:59:59,29/03/2023 09:59:59,20/04/2023 20:59:59","Mostly normal, and Physics is just another task.",F,aayush.shah1266@school.edu,555-2266
